,Customer ID,frequency,recency,T,monetary_value,p_not_alive,p_alive,predicted_purchases,actual30,error,expected_avg_sales_,predicted_clv,Labels
5772,18118.0,29.0,371.0,381.0,225.5144827586207,0.00469043293160365,0.9953095670683964,1.992899807277426,2.345013477088949,0.35211366981152303,231.90940824672606,9588.657601451177,
5775,18121.0,1.0,5.0,154.0,23.25,0.30686869652335735,0.6931313034766426,0.1736042779155552,6.0,5.8263957220844445,118.37776296121483,420.8765681577593,
5776,18122.0,5.0,142.0,150.0,341.404,0.005436958455855456,0.9945630415441445,0.8069418939250059,1.0563380281690142,0.2493961342440083,406.23267003877544,6564.677535350461,
5777,18123.0,2.0,489.0,513.0,294.72,0.006686673348471284,0.9933133266515287,0.14586950296175485,0.1226993865030675,-0.023170116458687356,490.18940524109854,1499.6495199946216,
5779,18125.0,3.0,287.0,316.0,194.96,0.013004313804247714,0.9869956861957523,0.29726243012756404,0.31358885017421606,0.016326420046652024,265.75281484721665,1611.3357721605907,
5781,18127.0,2.0,384.0,403.0,174.365,0.006384976876083082,0.9936150231239169,0.18015205941876963,0.15625,-0.023902059418769633,290.3315786550883,1083.63575043172,
5784,18130.0,3.0,49.0,57.0,243.96,0.00844876886697421,0.9915512311330258,0.9315980260628383,1.836734693877551,0.9051366678147128,332.4374403129574,6105.844083695427,
5788,18134.0,1.0,96.0,694.0,142.85,0.5782128418398922,0.42178715816010776,0.030539811242429757,0.3125,0.28196018875757023,703.4872947713696,328.1857139436756,
5789,18135.0,9.0,605.0,634.0,115.93555555555557,0.007923303454566821,0.9920766965454332,0.41807367352180175,0.4462809917355372,0.028207318213735455,127.29344738378711,1129.9500618373195,
5790,18136.0,8.0,388.0,451.0,106.11625000000001,0.03496313523550354,0.9650368647644965,0.4946775921432906,0.6185567010309279,0.12387910888763726,117.96630077301367,1182.2470163676026,
5793,18139.0,1.0,1.0,18.0,1780.62,0.02564025784350832,0.9743597421564917,0.6444754359237949,30.0,29.355524564076205,8715.818715446263,110416.51916978913,
5795,18141.0,3.0,229.0,589.0,126.7666666666667,0.45194451209514375,0.5480554879048563,0.09624017272268773,0.3930131004366812,0.29677292771399344,172.94777622285457,248.01098802733566,
5796,18142.0,3.0,64.0,215.0,244.14,0.38602252381878677,0.6139774761812132,0.25149056289506816,1.40625,1.154759437104932,332.68240424323966,1591.8522959143647,
5797,18143.0,1.0,25.0,141.0,519.98,0.18707127566255788,0.8129287243374421,0.2164415611416671,1.2,0.9835584388583328,2548.4902858379555,11005.410018738668,
5798,18144.0,17.0,716.0,723.0,262.38235294117646,0.001478145184394375,0.9985218548156056,0.6769993748038027,0.7122905027932961,0.03529112798949341,275.3230879251872,4030.201718426184,
5799,18145.0,11.0,719.0,731.0,480.9445454545454,0.0025429936114450546,0.997457006388555,0.44425622580883506,0.45897079276773295,0.01471456695889789,518.5345483033478,4975.029861314719,
5800,18146.0,1.0,80.0,220.0,83.70000000000002,0.15036536188216476,0.8496346381178352,0.163586819891415,0.375,0.211413180108585,414.1124719739562,1316.1806807639673,
5801,18147.0,1.0,63.0,108.0,80.46,0.04593174845015269,0.9540682515498473,0.30242300041184206,0.47619047619047616,0.1737674757786341,398.261678637293,2381.1364237233474,
5803,18149.0,6.0,585.0,635.0,209.56999999999996,0.014468357091663386,0.9855316429083366,0.2882136027469761,0.3076923076923077,0.019478704945331604,241.7888042755247,1465.7400786794121,
5804,18150.0,2.0,169.0,201.0,169.5,0.02031010062609717,0.9796898993739028,0.31222692759951043,0.35502958579881655,0.04280265819930612,282.25290866762674,1765.003329950998,
5805,18151.0,6.0,511.0,645.0,214.95666666666668,0.06654513504448889,0.9334548649555111,0.2691441295771953,0.3522504892367906,0.08310635965959529,247.99892680009194,1312.5094898172586,
5808,18154.0,4.0,487.0,490.0,185.825,0.0008156186772491081,0.9991843813227509,0.26061642490142206,0.24640657084188913,-0.014209854059532928,232.25743097170303,1276.684209341945,
5809,18155.0,3.0,216.0,291.0,77.96333333333332,0.05152200698841025,0.9484779930115897,0.3056875436154602,0.41666666666666663,0.11097912305120644,106.5307965327926,646.4729075644962,
5810,18156.0,1.0,357.0,369.0,528.71,0.0041485313206178764,0.9958514686793821,0.12599950432888435,0.08403361344537816,-0.04196589088350619,2591.1993678839644,6739.502873546791,
5812,18158.0,2.0,79.0,88.0,53.974999999999994,0.007747785811410779,0.9922522141885892,0.549461410431697,0.7594936708860759,0.21003226045437884,90.41563214111082,983.2983388569153,
5814,18160.0,2.0,329.0,386.0,319.03,0.02342682273800012,0.9765731772619999,0.18372556858569844,0.182370820668693,-0.0013547479170054333,530.5578466378489,1984.0446377076337,
5815,18161.0,6.0,369.0,379.0,268.79833333333335,0.003566077542406565,0.9964339224575934,0.45911066154567287,0.48780487804878053,0.02869421650310766,310.0713303137499,2953.31270594227,
5821,18167.0,5.0,102.0,105.0,171.406,0.0022813902212527326,0.9977186097787473,1.0235411453911227,1.4705882352941175,0.4470470899029948,204.06618918785966,4154.305332097309,
5822,18168.0,15.0,560.0,736.0,227.5,0.3294875462144621,0.6705124537855379,0.39708503959429525,0.8035714285714285,0.40648638897713324,240.30903537676295,1385.2304739655908,
5824,18170.0,8.0,667.0,700.0,327.45125,0.008181203071239485,0.9918187969287605,0.3431117376647305,0.35982008995502246,0.01670835229029194,363.7436705599804,2664.1224069833725,
5825,18171.0,10.0,645.0,703.0,211.231,0.018633254729658155,0.9813667452703418,0.41472755180376786,0.46511627906976744,0.05038872726599958,229.59190476936942,2001.8704519094424,
5826,18172.0,44.0,714.0,728.0,387.92568181818183,0.004161575988808397,0.9958384240111916,1.6866534618885776,1.8487394957983194,0.16208603390974186,395.0911181889887,14357.985323600324,
5827,18173.0,4.0,526.0,612.0,526.71,0.028385807876494806,0.9716141921235052,0.20781430777120735,0.22813688212927757,0.020322574358070222,657.7777696922542,2816.297756840249,
5828,18174.0,1.0,596.0,603.0,104.0,0.0016050239755767137,0.9983949760244233,0.08212381957196792,0.050335570469798654,-0.031788249102169264,513.424541336382,897.382966211192,
5831,18177.0,8.0,693.0,724.0,231.89000000000001,0.007319249947863815,0.9926807500521362,0.33297656522985375,0.3463203463203463,0.013343781090492557,257.62944245075784,1837.3208786364098,
5832,18178.0,14.0,546.0,659.0,397.77285714285716,0.10563163359033956,0.8943683664096604,0.5489104081877529,0.7692307692307692,0.22032036104301622,421.81125547160764,4333.039034796596,
5833,18179.0,7.0,654.0,663.0,320.45285714285717,0.0019845055945728607,0.9980154944054271,0.3217166378951333,0.3211009174311926,-0.0006157204639406499,361.6973297681877,2498.432599174002,
5834,18180.0,5.0,138.0,142.0,308.62,0.002634396161986241,0.9973656038380138,0.840449909660522,1.0869565217391304,0.24650661207860836,367.2450001355035,6178.114852264095,
5835,18181.0,4.0,711.0,735.0,221.305,0.005007221759829594,0.9949927782401704,0.1801324174214937,0.16877637130801687,-0.01135604611347682,276.5464481411448,1071.0065735681985,
5837,18183.0,5.0,56.0,274.0,57.54400000000002,0.9028370099018475,0.09716299009815253,0.05003306063849542,2.678571428571429,2.6285383679329333,68.65824413764156,63.66770143705551,
5842,18188.0,6.0,608.0,623.0,493.9066666666667,0.0035931997724762965,0.9964068002275237,0.29646972299137375,0.29605263157894735,-0.0004170914124264069,569.5918126097476,3602.5038587783943,
5843,18189.0,4.0,548.0,625.0,270.77250000000004,0.023729138999840416,0.9762708610001596,0.20488134632847133,0.218978102189781,0.014096755861309679,338.29579867184833,1437.910615157037,
5844,18190.0,5.0,525.0,717.0,108.65,0.09993681565742396,0.900063184342576,0.20117165726569006,0.28571428571428575,0.0845426284485957,129.43496015998832,490.957765741679,
5845,18191.0,1.0,216.0,477.0,207.8,0.1602728783805465,0.8397271216194535,0.0851046826324303,0.1388888888888889,0.05378420625645859,1021.2369945294764,1599.270913533789,
5847,18193.0,4.0,292.0,442.0,117.8875,0.12033497473450716,0.8796650252654928,0.25113042452733336,0.410958904109589,0.15982847958225566,147.4523265762986,697.2422090087346,
5848,18194.0,6.0,616.0,680.0,575.6466666666666,0.01862357265089054,0.9813764273491095,0.2696844487383657,0.2922077922077922,0.02252334346942647,663.827347601973,3756.319534687281,
5850,18196.0,3.0,537.0,632.0,390.46,0.02911370556559001,0.97088629443441,0.15998601451689246,0.1675977653631285,0.007611750846236054,531.8108613482842,1752.733161261976,
5852,18198.0,20.0,332.0,336.0,239.12600000000003,0.0015957999958521318,0.9984042000041479,1.5524363496449884,1.8072289156626506,0.2547925660176622,249.081752512677,7995.310694055439,
5856,18202.0,1.0,112.0,311.0,911.26,0.18561251457083505,0.814387485429165,0.11890623787834304,0.26785714285714285,0.14895090497879981,4462.718192248301,10025.813006074248,
5857,18203.0,3.0,574.0,731.0,131.78,0.05063230863794588,0.9493676913620541,0.13700619328497182,0.15679442508710803,0.019788231802136208,179.77047531812488,494.97378051482525,
5858,18204.0,3.0,121.0,192.0,476.6233333333333,0.07804216394168562,0.9219578360583144,0.41138292142861244,0.743801652892562,0.3324187314639495,649.0714656791639,5252.960823175959,
5859,18205.0,1.0,38.0,74.0,291.6,0.04275405314138658,0.9572459468586134,0.3776291715465608,0.7894736842105263,0.41184451266396555,1431.2050444098359,10676.812071446691,
5864,18210.0,6.0,381.0,382.0,436.8966666666667,0.0003276782354267871,0.9996723217645732,0.45751642574818674,0.47244094488188976,0.014924519133703018,503.8667349255445,4799.54507179766,
5865,18211.0,4.0,253.0,278.0,115.5425,0.012657080288866696,0.9873429197111333,0.41637800975226247,0.4743083003952569,0.05793029064299443,144.52510714951336,1222.599997444783,
5866,18212.0,1.0,351.0,677.0,248.42000000000002,0.13822688093149071,0.8617731190685093,0.06382510226548756,0.08547008547008547,0.021644983204597915,1219.958977657641,1418.7683070791115,
5868,18214.0,3.0,24.0,554.0,252.48000000000002,0.9840279653934381,0.015972034606561956,0.002963100115217636,3.75,3.7470368998847823,344.03239967965357,19.85872983222483,
5869,18215.0,5.0,534.0,623.0,288.088,0.031463643270127295,0.9685363567298727,0.24601272302855004,0.2808988764044944,0.03488615337594436,342.82775884542366,1732.228020155688,
5871,18217.0,4.0,497.0,526.0,150.49,0.00845792488649244,0.9915420751135076,0.24289158597054727,0.24144869215291753,-0.0014428938176297423,188.14941457705186,958.7833334429616,
5872,18218.0,5.0,454.0,660.0,160.876,0.13777618497907718,0.8622238150209228,0.20784595687514293,0.3303964757709251,0.1225505188957822,191.5436121966001,721.404846891736,
5873,18219.0,17.0,730.0,732.0,197.39235294117648,0.00039331225804428716,0.9996066877419557,0.6700908588931769,0.6986301369863014,0.02853927809312451,207.14224944051495,3008.8881236970983,
5874,18220.0,10.0,505.0,724.0,151.80599999999998,0.321790447914996,0.678209552085004,0.2789934265212295,0.594059405940594,0.31506597941936454,165.0304340073156,680.4057295065593,
5875,18221.0,7.0,368.0,390.0,141.00142857142856,0.008746984055787443,0.9912530159442126,0.5109115770214869,0.5706521739130435,0.05974059689155653,159.2347628379537,1681.9413033386554,
5877,18223.0,44.0,734.0,735.0,279.82772727272726,0.0001969915539455913,0.9998030084460544,1.6785690567855227,1.7983651226158037,0.11979606583028102,285.00257812228483,10379.185249039607,
5879,18225.0,31.0,732.0,735.0,410.8632258064516,0.0006109369568536582,0.9993890630431463,1.1913667093809095,1.2704918032786885,0.079125093897779,421.71685391307255,10892.392870442089,
5880,18226.0,36.0,606.0,644.0,314.64250000000004,0.026630556579100406,0.9733694434208996,1.5146891755693297,1.782178217821782,0.2674890422524523,321.78009451120727,10093.637189214485,
5882,18228.0,2.0,29.0,79.0,174.405,0.08436570190757808,0.9156342980924219,0.5387213502070027,2.0689655172413794,1.5302441670343767,290.39800142990816,3109.504505968746,
5883,18229.0,26.0,725.0,736.0,400.8734615384615,0.0025598517487785966,0.9974401482512214,1.001040297880703,1.0758620689655172,0.07482177108481425,413.5648772695088,8947.935613982556,
5884,18230.0,11.0,516.0,525.0,354.7918181818182,0.002515135759440068,0.9974848642405599,0.5991494128340267,0.6395348837209303,0.040385470886903585,382.54623340127665,4848.544028242846,
5885,18231.0,25.0,506.0,698.0,263.1948,0.9156855306799399,0.08431446932006019,0.08551764338695293,1.4822134387351777,1.3966957953482249,271.88508978518746,219.90736636873137,
5886,18232.0,4.0,116.0,197.0,118.655,0.12005532098520832,0.8799446790147917,0.4855969166533653,1.0344827586206897,0.5488858419673244,148.4103824014831,1402.3999777136685,
5889,18235.0,2.0,146.0,217.0,683.01,0.057253133010619184,0.9427468669893808,0.28343270141543997,0.410958904109589,0.12752620269414905,1134.9718861108745,6361.450285045825,
5890,18236.0,9.0,574.0,603.0,173.19,0.008353909149337757,0.9916460908506622,0.43725918874792447,0.470383275261324,0.03312408651339954,190.0999429611798,1758.7874003535242,
5891,18237.0,4.0,132.0,134.0,165.92999999999998,0.0013099009351986712,0.9986900990648013,0.7253287919002823,0.9090909090909092,0.18376211719062685,207.42287638923278,3007.5732427209655,
5893,18239.0,5.0,204.0,422.0,399.942,0.4399600747605513,0.5600399252394487,0.20086464176539676,0.7352941176470588,0.534429475881662,475.847732898638,1511.4668073054854,
5895,18241.0,22.0,608.0,617.0,124.445,0.002344839740227145,0.9976551602597729,1.0004687004823092,1.0855263157894737,0.08505761530716449,129.15887024395272,2762.1267574691296,
5896,18242.0,6.0,625.0,697.0,546.445,0.021315670376046203,0.9786843296239538,0.26295196964478296,0.288,0.02504803035521702,630.1616431610877,3467.3945598420178,
5898,18244.0,1.0,72.0,502.0,265.84,0.5008840858544616,0.4991159141455383,0.04835727671295116,0.41666666666666663,0.3683093899537155,1305.181452943033,1073.097908346492,
5899,18245.0,17.0,634.0,641.0,348.5564705882353,0.0016528630552864465,0.9983471369447136,0.7553947166271341,0.804416403785489,0.049021687158354865,365.72812865227246,5925.05684019831,
5900,18246.0,2.0,586.0,609.0,298.05,0.005493208174018216,0.9945067918259818,0.12526990003947758,0.10238907849829351,-0.022880821541184065,495.7191012448492,1317.2932607758007,
5901,18247.0,5.0,222.0,631.0,107.08599999999998,0.8244646460759821,0.17553535392401784,0.04407497016724456,0.6756756756756757,0.6316007055084311,127.5750066543539,68.68030390294696,
5902,18248.0,3.0,73.0,186.0,95.52,0.23036792125926786,0.7696320787407321,0.3516106487767698,1.2328767123287672,0.8812660635519973,130.42385247347673,887.0549973915332,
5905,18251.0,7.0,630.0,717.0,3284.8542857142857,0.028971626766801095,0.9710283732331989,0.2914281327703145,0.33333333333333337,0.041905200563018885,3706.225302702821,22381.951121788024,
5906,18252.0,7.0,681.0,731.0,220.29857142857145,0.012818925242572998,0.987181074757427,0.29107130014124916,0.30837004405286345,0.01729874391161429,248.70021441389494,1538.032513714639,
5909,18255.0,1.0,367.0,456.0,103.3,0.03208984148475058,0.9679101585152494,0.10204366731856528,0.08174386920980926,-0.020299798108756012,509.9999872204363,1054.8051113474319,
5911,18257.0,15.0,620.0,659.0,275.7613333333333,0.013335382700966236,0.9866646172990338,0.6463769312539251,0.7258064516129032,0.0794295203589781,291.27350310593783,3976.4560919546752,
5912,18258.0,6.0,108.0,572.0,194.36333333333334,0.993998232531363,0.006001767468636954,0.0019285317937995264,1.6666666666666665,1.664738134872867,224.25750541594837,6.330987848116923,
5913,18259.0,6.0,707.0,731.0,660.3000000000001,0.005193508083188969,0.994806491916811,0.25588064820388406,0.2545968882602546,-0.0012837599436294478,761.4215750982032,4188.165234056085,
5914,18260.0,29.0,552.0,724.0,325.6403448275862,0.8897800797995968,0.11021992020040314,0.12485258004101626,1.576086956521739,1.4512343764807227,334.85963461284183,392.59106593076723,
5915,18261.0,1.0,52.0,95.0,99.44,0.04705702992985339,0.9529429700701466,0.32659473142179846,0.576923076923077,0.2503283455012785,491.11601738107845,3170.4854868419648,
5916,18262.0,2.0,462.0,602.0,187.74,0.04858960476084617,0.9514103952391538,0.12109741483947813,0.12987012987012986,0.008772715030651732,312.5416939854683,759.5916368439,
5917,18263.0,3.0,229.0,252.0,301.16,0.01195327547376357,0.9880467245262364,0.35754793854774347,0.3930131004366812,0.035465161888937724,410.2815337137813,2970.651414447383,
5919,18265.0,1.0,86.0,158.0,312.96,0.0675694729219215,0.9324305270780785,0.2293565680650285,0.3488372093023256,0.1194806412372971,1535.7028671478365,6951.444340729475,
5922,18268.0,6.0,594.0,728.0,179.34,0.05439059710109351,0.9456094028989065,0.24414538445004183,0.30303030303030304,0.05888491858026121,206.93756592447298,1010.3834420414977,
5924,18270.0,3.0,394.0,432.0,79.64999999999999,0.013509359496553852,0.9864906405034461,0.22786242111190932,0.2284263959390863,0.0005639748271769884,108.82619928691946,512.0993704996832,
5925,18271.0,1.0,122.0,731.0,488.3,0.5323335430596677,0.46766645694033226,0.03228963842520777,0.24590163934426232,0.21361200091905455,2393.5047509905835,1155.1638288419085,
5926,18272.0,10.0,643.0,645.0,371.233,0.0004347152005287347,0.9995652847994713,0.45688042823515,0.46656298600311047,0.009682557767960454,403.42386850298556,3960.51227435192,
5927,18273.0,3.0,588.0,590.0,68.0,0.000463821195475167,0.9995361788045248,0.17525391508302807,0.1530612244897959,-0.022192690593232173,92.97158935475868,347.6232530228095,
